example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
fatura_page_9886244b13e2d7__ground_truth,final-4afac97814f51edf,fatura_doc_c1948dd691abfb,fatura_page_9886244b13e2d7,fatura,invoice,tr,train,split_809e93729b2e13cc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template50_Instance62.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_9886244b13e2d7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_9886244b13e2d7.json,,107,107,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_228d50bd713250__ground_truth,final-4afac97814f51edf,fatura_doc_e0136257428318,fatura_page_228d50bd713250,fatura,invoice,tr,train,split_cead56f848305fad,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template27_Instance112.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_228d50bd713250.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_228d50bd713250.json,,48,48,6,0,3,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ceaead6e9b0424__ground_truth,final-4afac97814f51edf,fatura_doc_2ced3e7e489500,fatura_page_ceaead6e9b0424,fatura,invoice,tr,train,split_bfbdc85d4cc01400,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance109.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ceaead6e9b0424.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_ceaead6e9b0424.json,,57,57,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f119cac8a83d98__ground_truth,final-4afac97814f51edf,fatura_doc_184f80a7c196cc,fatura_page_f119cac8a83d98,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance186.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f119cac8a83d98.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_f119cac8a83d98.json,,51,51,6,0,9,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_051af932df86a6__ground_truth,final-4afac97814f51edf,fatura_doc_00ebf66a0b7c9a,fatura_page_051af932df86a6,fatura,invoice,tr,train,split_413cd7c29a7c3e1b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template47_Instance197.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_051af932df86a6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_051af932df86a6.json,,48,48,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_91a5f7c555fb16__ground_truth,final-4afac97814f51edf,fatura_doc_b8bfe4c599ce72,fatura_page_91a5f7c555fb16,fatura,invoice,tr,dev_select,split_c372ccc2dc1037ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance172.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_91a5f7c555fb16.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_91a5f7c555fb16.json,,61,61,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8e1f908a14b20a__ground_truth,final-4afac97814f51edf,fatura_doc_a96bc4c272836c,fatura_page_8e1f908a14b20a,fatura,invoice,tr,train,split_413cd7c29a7c3e1b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template47_Instance117.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8e1f908a14b20a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_8e1f908a14b20a.json,,40,40,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_3dcabec5d570c7__ground_truth,final-4afac97814f51edf,sroie_doc_f010f3ec766f71,sroie_page_3dcabec5d570c7,sroie,receipt,en,train,split_c5ae26c120d0caaa,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005230657.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_3dcabec5d570c7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_3dcabec5d570c7.json,,57,57,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_bd335d0f498e75__ground_truth,final-4afac97814f51edf,fatura_doc_09ba306e75bacf,fatura_page_bd335d0f498e75,fatura,invoice,tr,train,split_53632caae2e3f620,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template24_Instance22.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bd335d0f498e75.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_bd335d0f498e75.json,,60,60,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_258a11c77137ef__ground_truth,final-4afac97814f51edf,fatura_doc_b841be500c1b21,fatura_page_258a11c77137ef,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance78.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_258a11c77137ef.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_258a11c77137ef.json,,121,121,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_95529039f81b4b__ground_truth,final-4afac97814f51edf,fatura_doc_8afc70064e490d,fatura_page_95529039f81b4b,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance76.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_95529039f81b4b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_95529039f81b4b.json,,114,114,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_08acb2ce998a52__ground_truth,final-4afac97814f51edf,fatura_doc_f5f7db24ee799b,fatura_page_08acb2ce998a52,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance71.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_08acb2ce998a52.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_08acb2ce998a52.json,,50,50,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_bc674b451fe2af__ground_truth,final-4afac97814f51edf,fatura_doc_db535b194636a1,fatura_page_bc674b451fe2af,fatura,invoice,tr,train,split_6477806c50b8010d,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template29_Instance65.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bc674b451fe2af.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_bc674b451fe2af.json,,86,86,7,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_47b0291528b992__ground_truth,final-4afac97814f51edf,fatura_doc_a10aaeaf3ca25b,fatura_page_47b0291528b992,fatura,invoice,tr,train,split_242f51e614bb2d9e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template41_Instance169.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_47b0291528b992.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_47b0291528b992.json,,98,98,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_c16b235b370ab9__ground_truth,final-4afac97814f51edf,sroie_doc_fb1f89f03daa19,sroie_page_c16b235b370ab9,sroie,receipt,en,train,split_c670635274b59279,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006620191.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_c16b235b370ab9.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_c16b235b370ab9.json,,40,40,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_3ba1029f2ea810__ground_truth,final-4afac97814f51edf,fatura_doc_337aafc243a3fd,fatura_page_3ba1029f2ea810,fatura,invoice,tr,train,split_ac55e049e2a3ce8f,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template2_Instance160.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_3ba1029f2ea810.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_3ba1029f2ea810.json,,50,50,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8ed8225993f649__ground_truth,final-4afac97814f51edf,fatura_doc_06cd6619239404,fatura_page_8ed8225993f649,fatura,invoice,tr,train,split_cead56f848305fad,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template27_Instance23.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8ed8225993f649.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_8ed8225993f649.json,,48,48,6,0,3,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_bc6f7e09c3db38__ground_truth,final-4afac97814f51edf,fatura_doc_62d89e46ea8174,fatura_page_bc6f7e09c3db38,fatura,invoice,tr,train,split_4a7e90615278391a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template20_Instance193.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bc6f7e09c3db38.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_bc6f7e09c3db38.json,,28,28,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_67db1da16fea1d__ground_truth,final-4afac97814f51edf,fatura_doc_4609790d474e13,fatura_page_67db1da16fea1d,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance36.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_67db1da16fea1d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_67db1da16fea1d.json,,69,69,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ba57fb50108d38__ground_truth,final-4afac97814f51edf,fatura_doc_0dcf9cd3728be0,fatura_page_ba57fb50108d38,fatura,invoice,tr,train,split_39a3ce78ee665ffb,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template14_Instance190.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ba57fb50108d38.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_ba57fb50108d38.json,,61,61,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8b49f07f7a53fb__ground_truth,final-4afac97814f51edf,fatura_doc_e0eef441074e11,fatura_page_8b49f07f7a53fb,fatura,invoice,tr,train,split_909ecbc097661c5e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template25_Instance152.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8b49f07f7a53fb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_8b49f07f7a53fb.json,,58,58,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_c2b27867ae1adf__ground_truth,final-4afac97814f51edf,fatura_doc_3665754d825e7a,fatura_page_c2b27867ae1adf,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance142.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c2b27867ae1adf.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_c2b27867ae1adf.json,,136,136,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_2b0081782332f1__ground_truth,final-4afac97814f51edf,fatura_doc_f7cd2e8491b901,fatura_page_2b0081782332f1,fatura,invoice,tr,train,split_c2e21329ba6633f7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_2b0081782332f1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_2b0081782332f1.json,,62,62,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_c29a4a48dbcc63__ground_truth,final-4afac97814f51edf,fatura_doc_0afc69a02a098d,fatura_page_c29a4a48dbcc63,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance127.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c29a4a48dbcc63.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_c29a4a48dbcc63.json,,80,80,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_36cbb56c400be6__ground_truth,final-4afac97814f51edf,fatura_doc_8da93fcd62021a,fatura_page_36cbb56c400be6,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance142.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_36cbb56c400be6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_36cbb56c400be6.json,,82,82,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8b4703769dab1a__ground_truth,final-4afac97814f51edf,fatura_doc_fc95ac79ab2a33,fatura_page_8b4703769dab1a,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance185.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8b4703769dab1a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_8b4703769dab1a.json,,48,48,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_20ef7c2187bc1a__ground_truth,final-4afac97814f51edf,sroie_doc_77ca57b227e50f,sroie_page_20ef7c2187bc1a,sroie,receipt,en,train,split_561a7ed4b2bd7284,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006556840.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_20ef7c2187bc1a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_20ef7c2187bc1a.json,,73,73,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_98c52ecc9cc5ea__ground_truth,final-4afac97814f51edf,fatura_doc_27a5657d21d6e4,fatura_page_98c52ecc9cc5ea,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance50.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_98c52ecc9cc5ea.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_calibration\ground_truth\fatura_page_98c52ecc9cc5ea.json,,67,67,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_4ea850c584694d__ground_truth,final-4afac97814f51edf,fatura_doc_a3b985ef45899a,fatura_page_4ea850c584694d,fatura,invoice,tr,train,split_6477806c50b8010d,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template29_Instance54.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_4ea850c584694d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_4ea850c584694d.json,,91,91,7,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_e962d2323506eb__ground_truth,final-4afac97814f51edf,fatura_doc_1bad96b20a70cd,fatura_page_e962d2323506eb,fatura,invoice,tr,train,split_d060215ca7da4653,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template35_Instance130.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e962d2323506eb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_e962d2323506eb.json,,76,76,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_215a5dc4427e09__ground_truth,final-4afac97814f51edf,fatura_doc_c68b620e6ffc28,fatura_page_215a5dc4427e09,fatura,invoice,tr,train,split_5223637605d34f22,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template7_Instance105.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_215a5dc4427e09.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_215a5dc4427e09.json,,46,46,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_e98e0d90e5f0f1__ground_truth,final-4afac97814f51edf,fatura_doc_974ac54c96a562,fatura_page_e98e0d90e5f0f1,fatura,invoice,tr,train,split_75697cdbcfe86284,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template37_Instance196.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e98e0d90e5f0f1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_e98e0d90e5f0f1.json,,52,52,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_dc24f3d11b43ae__ground_truth,final-4afac97814f51edf,fatura_doc_bfa2cfaf206804,fatura_page_dc24f3d11b43ae,fatura,invoice,tr,train,split_c2e21329ba6633f7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance45.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_dc24f3d11b43ae.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_dc24f3d11b43ae.json,,59,59,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_582b9802650e3e__ground_truth,final-4afac97814f51edf,fatura_doc_1814f8c5af0591,fatura_page_582b9802650e3e,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance127.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_582b9802650e3e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_582b9802650e3e.json,,77,77,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_7a0e38bce72e7b__ground_truth,final-4afac97814f51edf,fatura_doc_a62c60f67fc270,fatura_page_7a0e38bce72e7b,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance55.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7a0e38bce72e7b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_calibration\ground_truth\fatura_page_7a0e38bce72e7b.json,,68,68,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_eb42e8719cda99__ground_truth,final-4afac97814f51edf,fatura_doc_e3d8234a5eb1a3,fatura_page_eb42e8719cda99,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance197.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_eb42e8719cda99.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_eb42e8719cda99.json,,50,50,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_5ca4677a408bf2__ground_truth,final-4afac97814f51edf,fatura_doc_5fd025440c2d25,fatura_page_5ca4677a408bf2,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance179.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_5ca4677a408bf2.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_5ca4677a408bf2.json,,110,110,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_316a824f913d1b__ground_truth,final-4afac97814f51edf,fatura_doc_b5f1cdb0c98222,fatura_page_316a824f913d1b,fatura,invoice,tr,train,split_dc03d7cb484f8bdc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template1_Instance141.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_316a824f913d1b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_316a824f913d1b.json,,96,96,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_e6223d6c53d356__ground_truth,final-4afac97814f51edf,fatura_doc_70f8ef40555a7c,fatura_page_e6223d6c53d356,fatura,invoice,tr,dev_select,split_c372ccc2dc1037ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance185.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e6223d6c53d356.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_e6223d6c53d356.json,,58,58,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_5628a665ec8af7__ground_truth,final-4afac97814f51edf,fatura_doc_e0b9cf1eac312d,fatura_page_5628a665ec8af7,fatura,invoice,tr,train,split_cead56f848305fad,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template27_Instance74.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_5628a665ec8af7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_5628a665ec8af7.json,,50,50,6,0,3,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_53a6d57474c1ec__ground_truth,final-4afac97814f51edf,fatura_doc_f81cbbeaa24310,fatura_page_53a6d57474c1ec,fatura,invoice,tr,train,split_a2d37796f70ec9b4,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template21_Instance93.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_53a6d57474c1ec.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_53a6d57474c1ec.json,,66,66,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_c5a258ab3fc6f4__ground_truth,final-4afac97814f51edf,fatura_doc_75b7d820da4978,fatura_page_c5a258ab3fc6f4,fatura,invoice,tr,test_in_domain,split_f216ee0c9cc42f2e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template4_Instance9.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c5a258ab3fc6f4.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_c5a258ab3fc6f4.json,,55,55,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_b1664940b851f4__ground_truth,final-4afac97814f51edf,fatura_doc_0d0802c859d1d3,fatura_page_b1664940b851f4,fatura,invoice,tr,train,split_4615ef1929eb2cef,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template42_Instance7.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b1664940b851f4.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_b1664940b851f4.json,,48,48,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_5be231e454974e__ground_truth,final-4afac97814f51edf,fatura_doc_7cdd0732481093,fatura_page_5be231e454974e,fatura,invoice,tr,train,split_dc03d7cb484f8bdc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template1_Instance134.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_5be231e454974e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_5be231e454974e.json,,96,96,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ea2d53efb7627e__ground_truth,final-4afac97814f51edf,fatura_doc_0a22399c84a55a,fatura_page_ea2d53efb7627e,fatura,invoice,tr,test_in_domain,split_ae5b7debe3f6d640,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template46_Instance106.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ea2d53efb7627e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_ea2d53efb7627e.json,,78,78,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_e7576d38d00e37__ground_truth,final-4afac97814f51edf,fatura_doc_a90c12d0fefd61,fatura_page_e7576d38d00e37,fatura,invoice,tr,train,split_28ace3b8c96476f0,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template36_Instance133.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e7576d38d00e37.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_e7576d38d00e37.json,,66,66,6,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_b1bb6a7db60243__ground_truth,final-4afac97814f51edf,fatura_doc_2e6392bfc5dc4c,fatura_page_b1bb6a7db60243,fatura,invoice,tr,train,split_39a3ce78ee665ffb,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template14_Instance162.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b1bb6a7db60243.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_b1bb6a7db60243.json,,84,84,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_65048bcaa9491c__ground_truth,final-4afac97814f51edf,fatura_doc_70718af971d6b3,fatura_page_65048bcaa9491c,fatura,invoice,tr,dev_select,split_c372ccc2dc1037ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance175.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_65048bcaa9491c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_65048bcaa9491c.json,,48,48,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
